2752&[53, 24, 3, 8, 113, 36, 2, 148, 7, 5, 15, 5, 9, 45, 29, 54, 16, 5]
2753&[36, 36, 9, 25, 183, 21, 0, 204, 6, 10, 8, 20, 26, 76, 16, 45, 35, 8]
2754&[7, 3, 3, 5, 73, 3, 0, 22, 2, 0, 3, 1, 1, 18, 6, 2, 5, 3]
2755&[1, 2, 0, 1, 6, 2, 0, 12, 2, 0, 0, 1, 0, 3, 2, 1, 0, 0]
2756&[111, 46, 8, 16, 63, 16, 0, 40, 9, 2, 9, 9, 6, 17, 59, 46, 20, 9]
2757&[21, 5, 1, 2, 36, 12, 3, 45, 0, 8, 5, 2, 8, 7, 8, 23, 9, 2]
2758&[5, 3, 2, 2, 18, 2, 0, 2, 1, 0, 0, 2, 0, 5, 2, 3, 1, 0]
2759&[6, 2, 0, 0, 7, 0, 0, 8, 1, 0, 1, 0, 0, 5, 2, 2, 3, 0]
2760&[6, 3, 0, 0, 21, 7, 0, 27, 1, 1, 4, 3, 4, 6, 4, 9, 5, 2]
2761&[198, 96, 8, 17, 151, 47, 1, 91, 19, 16, 22, 14, 12, 47, 75, 76, 28, 8]
2762&[29, 6, 0, 1, 1, 4, 0, 18, 3, 0, 3, 0, 0, 1, 4, 13, 6, 2]
2763&[4, 1, 1, 1, 5, 0, 0, 4, 1, 0, 2, 0, 2, 3, 3, 10, 0, 0]
2764&[31, 14, 14, 16, 81, 16, 3, 138, 4, 12, 12, 17, 12, 46, 21, 50, 31, 9]
2765&[93, 41, 2, 2, 73, 15, 0, 50, 6, 1, 7, 3, 3, 24, 28, 31, 16, 4]
2766&[14, 11, 9, 16, 34, 4, 0, 32, 4, 2, 2, 10, 5, 11, 6, 7, 11, 3]
2767&[4, 3, 0, 0, 3, 11, 0, 9, 0, 1, 5, 0, 8, 3, 4, 9, 1, 0]
2768&[15, 3, 2, 3, 16, 6, 1, 26, 1, 3, 1, 1, 3, 5, 12, 16, 7, 2]
2769&[23, 17, 15, 21, 38, 6, 2, 36, 6, 1, 6, 21, 4, 24, 16, 33, 7, 1]
2770&[10, 3, 1, 1, 11, 2, 0, 14, 0, 0, 8, 2, 0, 2, 10, 7, 5, 0]
2771&[116, 41, 8, 11, 73, 36, 0, 77, 6, 1, 3, 4, 9, 29, 39, 60, 23, 4]
2772&[72, 30, 0, 6, 50, 10, 0, 29, 6, 1, 16, 2, 2, 13, 45, 35, 9, 0]
2773&[7, 4, 1, 3, 16, 13, 6, 39, 0, 5, 1, 3, 3, 5, 2, 10, 8, 0]
2774&[58, 39, 5, 15, 89, 21, 0, 86, 12, 2, 8, 8, 8, 30, 37, 24, 17, 2]
2775&[6, 1, 2, 0, 9, 3, 0, 12, 0, 1, 1, 0, 1, 4, 2, 4, 1, 0]
2776&[37, 20, 2, 4, 155, 30, 0, 122, 6, 1, 18, 5, 15, 51, 16, 31, 13, 4]
2777&[144, 73, 16, 52, 346, 46, 2, 233, 17, 4, 27, 10, 24, 124, 52, 116, 29, 8]
2778&[3, 3, 3, 5, 54, 6, 8, 34, 1, 0, 0, 2, 1, 9, 2, 3, 6, 4]
2779&[17, 7, 6, 7, 53, 17, 3, 55, 1, 8, 8, 8, 10, 11, 18, 20, 10, 5]
2780&[4, 2, 3, 1, 16, 3, 0, 11, 1, 3, 2, 2, 2, 1, 1, 6, 0, 0]
2781&[40, 19, 7, 7, 45, 26, 10, 86, 12, 12, 21, 2, 21, 18, 26, 69, 14, 16]
2782&[2, 2, 2, 2, 45, 3, 0, 12, 1, 0, 1, 0, 0, 16, 2, 2, 1, 0]
2783&[17, 14, 2, 2, 6, 1, 0, 10, 4, 2, 3, 0, 2, 1, 39, 12, 5, 0]
2784&[20, 10, 2, 1, 32, 20, 3, 77, 0, 5, 4, 2, 6, 11, 12, 22, 16, 5]
2785&[20, 8, 0, 1, 106, 9, 0, 40, 1, 0, 2, 1, 2, 31, 5, 8, 16, 4]
2786&[88, 33, 1, 1, 73, 31, 1, 90, 4, 7, 10, 4, 16, 29, 23, 63, 18, 8]
2787&[21, 10, 4, 5, 38, 11, 2, 54, 2, 3, 4, 5, 3, 15, 11, 18, 7, 5]
2788&[10, 6, 6, 7, 18, 5, 3, 56, 1, 5, 6, 8, 4, 5, 8, 12, 12, 2]
2789&[48, 22, 0, 2, 15, 8, 0, 21, 6, 0, 6, 2, 3, 8, 48, 17, 11, 2]
2790&[27, 17, 8, 6, 22, 6, 0, 42, 4, 3, 6, 2, 3, 7, 43, 15, 11, 1]
2791&[6, 0, 0, 0, 4, 7, 0, 23, 0, 9, 0, 0, 3, 3, 1, 6, 3, 7]
2792&[49, 16, 4, 7, 53, 20, 0, 56, 4, 1, 18, 2, 6, 20, 23, 43, 12, 3]
2793&[180, 76, 12, 22, 187, 54, 4, 245, 17, 10, 38, 17, 31, 91, 80, 153, 43, 22]
2794&[26, 11, 4, 3, 25, 13, 2, 60, 2, 6, 2, 0, 4, 15, 12, 34, 11, 2]
2795&[26, 16, 0, 3, 17, 6, 3, 14, 5, 7, 9, 1, 6, 1, 50, 21, 4, 21]
2796&[83, 60, 24, 44, 110, 11, 1, 77, 16, 4, 39, 29, 10, 66, 88, 67, 18, 9]
2797&[10, 5, 0, 0, 13, 2, 0, 12, 0, 0, 13, 1, 0, 3, 8, 7, 3, 0]
2798&[12, 5, 0, 1, 13, 8, 0, 34, 0, 6, 2, 3, 3, 12, 3, 15, 4, 3]
2799&[3, 2, 5, 3, 15, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0]
2800&[9, 6, 0, 2, 25, 3, 0, 33, 1, 0, 1, 0, 1, 17, 1, 18, 3, 0]
2801&[8, 1, 2, 1, 33, 7, 0, 41, 1, 0, 3, 0, 3, 14, 2, 16, 1, 0]
2802&[10, 4, 6, 6, 23, 4, 0, 26, 1, 3, 3, 1, 5, 7, 8, 10, 2, 0]
2803&[14, 10, 0, 3, 39, 15, 6, 37, 1, 3, 3, 1, 4, 11, 15, 15, 5, 0]
2804&[93, 50, 5, 14, 34, 12, 0, 25, 20, 0, 2, 5, 1, 39, 34, 35, 9, 1]
2805&[12, 5, 0, 0, 8, 12, 2, 37, 1, 6, 4, 1, 7, 10, 5, 18, 8, 2]
2806&[14, 8, 7, 13, 24, 1, 0, 23, 4, 0, 0, 4, 2, 11, 9, 10, 5, 1]
2807&[32, 26, 6, 7, 118, 10, 3, 123, 5, 5, 7, 17, 7, 52, 37, 20, 24, 5]
2808&[42, 25, 1, 1, 18, 10, 0, 39, 4, 3, 2, 1, 14, 12, 61, 31, 5, 1]
2809&[21, 9, 1, 3, 46, 10, 0, 34, 2, 3, 4, 4, 4, 11, 11, 14, 1, 1]
2810&[60, 69, 39, 84, 112, 12, 0, 108, 21, 1, 17, 35, 9, 55, 28, 48, 14, 0]
2811&[4, 0, 1, 0, 13, 11, 12, 35, 0, 6, 1, 0, 5, 7, 3, 7, 3, 1]
2812&[50, 19, 5, 5, 47, 12, 0, 21, 5, 1, 3, 1, 3, 20, 14, 20, 6, 1]
2813&[4, 1, 0, 0, 6, 2, 1, 9, 0, 2, 1, 0, 1, 1, 3, 2, 3, 0]
2814&[59, 23, 2, 3, 40, 10, 0, 51, 5, 1, 6, 0, 4, 26, 15, 40, 13, 3]
2815&[10, 3, 4, 4, 11, 5, 0, 20, 0, 0, 2, 0, 1, 8, 9, 13, 7, 2]
2816&[17, 6, 0, 0, 2, 3, 0, 5, 2, 1, 0, 0, 1, 1, 6, 5, 2, 1]
2817&[19, 12, 7, 7, 16, 6, 0, 25, 1, 2, 1, 2, 2, 11, 16, 20, 7, 1]
2818&[53, 36, 11, 14, 91, 22, 3, 74, 12, 3, 15, 5, 8, 37, 52, 35, 17, 3]
2819&[3, 2, 0, 0, 5, 0, 0, 8, 1, 0, 0, 1, 0, 1, 3, 3, 2, 0]
2820&[135, 48, 4, 0, 191, 59, 10, 278, 7, 19, 93, 16, 40, 76, 109, 184, 32, 6]
2821&[3, 3, 1, 1, 11, 2, 0, 11, 0, 1, 2, 0, 1, 3, 2, 3, 3, 0]
2822&[9, 15, 0, 2, 22, 2, 0, 18, 1, 1, 1, 3, 2, 5, 6, 5, 2, 0]
2823&[6, 1, 2, 1, 15, 5, 0, 18, 0, 0, 0, 0, 0, 3, 2, 4, 2, 2]
2824&[63, 19, 6, 7, 97, 27, 0, 58, 4, 0, 8, 2, 8, 30, 20, 47, 14, 2]
2825&[13, 4, 3, 2, 41, 13, 7, 143, 1, 6, 4, 2, 12, 26, 9, 21, 16, 1]
2826&[21, 12, 1, 3, 74, 21, 10, 85, 1, 15, 12, 12, 16, 28, 15, 38, 14, 4]
2827&[12, 6, 0, 1, 12, 8, 0, 8, 0, 0, 2, 0, 0, 2, 8, 4, 4, 0]
2828&[3, 0, 1, 1, 26, 7, 0, 20, 0, 0, 2, 2, 1, 2, 2, 7, 1, 1]
2829&[4, 0, 0, 0, 8, 4, 1, 15, 0, 4, 3, 0, 2, 2, 4, 4, 4, 1]
2830&[33, 13, 1, 2, 19, 7, 0, 19, 1, 4, 11, 1, 7, 9, 9, 19, 12, 2]
2831&[7, 2, 2, 2, 10, 3, 0, 14, 0, 0, 1, 0, 1, 1, 2, 7, 4, 0]
2832&[17, 11, 4, 4, 63, 10, 10, 53, 2, 1, 1, 8, 2, 17, 8, 12, 8, 1]
2833&[8, 2, 6, 9, 17, 2, 0, 13, 0, 1, 5, 2, 2, 3, 4, 7, 1, 1]
2834&[1, 0, 0, 0, 3, 1, 0, 15, 0, 0, 0, 0, 1, 3, 0, 2, 1, 0]
2835&[5, 3, 0, 1, 10, 2, 0, 18, 1, 1, 1, 2, 1, 3, 6, 3, 3, 0]
2836&[3, 1, 2, 2, 9, 1, 0, 3, 0, 0, 2, 1, 0, 4, 2, 2, 1, 1]
2837&[51, 49, 21, 31, 93, 15, 0, 47, 16, 3, 5, 11, 4, 29, 36, 22, 21, 3]
2838&[6, 5, 1, 2, 8, 5, 1, 19, 1, 1, 2, 0, 1, 3, 4, 3, 4, 0]
2839&[5, 1, 2, 1, 14, 2, 0, 5, 0, 2, 3, 0, 1, 3, 3, 5, 2, 1]
2840&[124, 39, 12, 20, 84, 25, 0, 77, 6, 1, 16, 10, 11, 41, 42, 91, 17, 4]
2841&[61, 27, 7, 5, 97, 33, 12, 159, 3, 9, 12, 10, 24, 38, 62, 79, 18, 2]
2842&[23, 9, 2, 3, 24, 27, 0, 29, 2, 4, 8, 2, 2, 3, 12, 15, 7, 0]
2843&[6, 5, 1, 1, 15, 2, 0, 8, 0, 0, 6, 1, 0, 4, 4, 4, 2, 0]
2844&[32, 13, 1, 1, 25, 17, 1, 30, 2, 2, 3, 1, 2, 7, 12, 33, 4, 0]
2845&[16, 18, 1, 7, 10, 2, 0, 9, 19, 2, 0, 0, 1, 6, 19, 5, 6, 5]
2846&[8, 5, 4, 5, 50, 6, 0, 23, 1, 0, 7, 12, 3, 23, 6, 6, 8, 0]
2847&[105, 48, 17, 25, 123, 28, 0, 89, 15, 2, 32, 10, 11, 46, 50, 63, 17, 7]
2848&[57, 49, 34, 44, 52, 4, 0, 36, 24, 0, 12, 16, 2, 32, 61, 25, 10, 3]
2849&[11, 5, 3, 5, 96, 5, 1, 47, 1, 0, 2, 8, 4, 43, 5, 5, 9, 3]
2850&[19, 32, 0, 5, 6, 2, 1, 7, 4, 0, 0, 1, 1, 3, 10, 8, 2, 1]
2851&[0, 0, 1, 0, 17, 0, 0, 11, 0, 0, 0, 0, 1, 9, 2, 3, 0, 0]
2852&[37, 19, 3, 1, 17, 1, 0, 11, 1, 0, 60, 3, 1, 0, 52, 29, 3, 3]
2853&[7, 5, 6, 4, 58, 3, 1, 20, 1, 0, 0, 5, 2, 18, 4, 6, 0, 0]
2854&[49, 38, 19, 33, 108, 21, 8, 135, 10, 7, 25, 16, 9, 34, 32, 45, 18, 3]
2855&[12, 4, 5, 6, 19, 3, 2, 22, 0, 0, 6, 0, 0, 3, 7, 9, 1, 0]
2856&[9, 7, 2, 5, 7, 5, 1, 21, 0, 1, 0, 2, 4, 8, 5, 13, 3, 1]
2857&[246, 107, 4, 19, 106, 59, 0, 205, 22, 7, 117, 8, 30, 47, 127, 192, 40, 19]
2858&[9, 7, 5, 13, 32, 1, 0, 13, 3, 0, 3, 6, 2, 34, 3, 7, 1, 0]
2859&[21, 12, 5, 5, 54, 8, 2, 42, 1, 1, 4, 2, 3, 17, 13, 15, 8, 0]
2860&[47, 17, 1, 1, 131, 40, 10, 198, 3, 12, 27, 11, 20, 49, 49, 80, 22, 6]
2861&[6, 5, 2, 1, 21, 3, 1, 7, 0, 1, 1, 0, 0, 6, 5, 3, 1, 1]
2862&[32, 10, 4, 5, 24, 5, 0, 27, 0, 0, 4, 11, 0, 7, 9, 10, 22, 3]
2863&[4, 0, 3, 2, 35, 5, 8, 59, 1, 1, 0, 2, 2, 14, 1, 9, 1, 0]
2864&[5, 1, 4, 4, 20, 1, 0, 10, 0, 0, 4, 1, 1, 4, 2, 11, 0, 0]
2865&[20, 11, 4, 6, 27, 3, 0, 26, 4, 1, 4, 3, 1, 16, 10, 19, 7, 0]
2866&[57, 34, 1, 3, 63, 27, 0, 64, 6, 1, 3, 11, 8, 46, 18, 29, 14, 1]
2867&[5, 3, 3, 2, 4, 2, 0, 6, 0, 0, 1, 1, 0, 1, 8, 4, 1, 1]
2868&[60, 33, 8, 8, 33, 10, 0, 39, 7, 5, 12, 4, 6, 10, 85, 37, 11, 3]
2869&[8, 4, 0, 0, 9, 0, 0, 8, 0, 0, 4, 1, 1, 1, 6, 8, 2, 0]
2870&[17, 6, 5, 4, 33, 11, 1, 67, 2, 2, 2, 1, 3, 17, 11, 24, 6, 2]
2871&[2, 0, 0, 0, 7, 3, 0, 5, 0, 0, 15, 2, 2, 0, 3, 7, 0, 0]
2872&[48, 20, 14, 14, 123, 34, 7, 180, 6, 11, 10, 7, 17, 39, 30, 63, 19, 4]
2873&[32, 33, 26, 44, 61, 2, 0, 73, 10, 2, 6, 18, 4, 59, 16, 22, 16, 2]
2874&[6, 1, 5, 4, 41, 11, 0, 34, 0, 8, 1, 2, 6, 11, 7, 11, 6, 2]
2875&[18, 5, 0, 0, 4, 4, 0, 10, 2, 2, 1, 0, 0, 3, 15, 6, 5, 0]
2876&[106, 53, 7, 8, 43, 21, 0, 28, 8, 1, 7, 5, 3, 14, 36, 44, 13, 2]
2877&[15, 8, 3, 4, 5, 2, 1, 10, 2, 1, 6, 2, 1, 2, 16, 15, 4, 0]
2878&[92, 87, 48, 80, 192, 29, 2, 212, 28, 9, 27, 41, 32, 85, 73, 60, 21, 13]
2879&[3, 1, 1, 1, 5, 4, 0, 11, 0, 0, 1, 0, 0, 5, 0, 3, 2, 2]
2880&[56, 35, 7, 12, 104, 21, 0, 76, 8, 5, 11, 15, 11, 29, 43, 29, 18, 1]
2881&[20, 11, 5, 6, 43, 3, 0, 8, 1, 1, 13, 3, 0, 7, 13, 14, 0, 1]
2882&[11, 6, 6, 12, 53, 6, 0, 40, 2, 1, 1, 1, 2, 11, 11, 11, 2, 0]
2883&[15, 14, 5, 8, 52, 8, 1, 37, 2, 1, 15, 3, 4, 12, 20, 15, 2, 2]
2884&[2, 2, 2, 2, 5, 0, 0, 10, 1, 0, 0, 1, 0, 4, 2, 1, 0, 0]
2885&[18, 7, 8, 18, 129, 7, 1, 40, 5, 0, 2, 8, 0, 27, 7, 4, 5, 2]
2886&[68, 16, 0, 0, 12, 7, 0, 10, 0, 0, 1, 0, 1, 9, 13, 39, 3, 1]
2887&[155, 78, 21, 45, 150, 32, 3, 154, 19, 3, 28, 15, 18, 66, 62, 105, 29, 12]
2888&[117, 72, 26, 45, 94, 17, 0, 85, 22, 1, 27, 19, 6, 57, 51, 53, 22, 3]
2889&[24, 17, 16, 23, 41, 8, 0, 69, 4, 3, 8, 26, 1, 24, 11, 26, 13, 6]
2890&[93, 36, 0, 0, 14, 14, 0, 17, 2, 9, 8, 1, 4, 13, 40, 44, 7, 1]
2891&[5, 4, 1, 2, 20, 1, 0, 15, 1, 1, 3, 0, 1, 6, 2, 9, 0, 0]
2892&[28, 29, 2, 8, 23, 3, 1, 16, 13, 2, 4, 2, 2, 15, 19, 7, 12, 3]
2893&[5, 3, 0, 0, 5, 2, 0, 8, 1, 0, 0, 0, 1, 2, 4, 3, 2, 0]
2894&[86, 28, 1, 3, 19, 8, 0, 16, 3, 0, 2, 1, 4, 7, 28, 27, 8, 1]
2895&[101, 37, 11, 10, 183, 38, 11, 147, 5, 7, 19, 6, 14, 41, 49, 83, 20, 4]
2896&[84, 34, 15, 27, 92, 17, 0, 75, 10, 1, 22, 10, 10, 37, 37, 70, 9, 2]
2897&[38, 20, 0, 2, 21, 19, 0, 27, 5, 3, 9, 1, 3, 5, 46, 22, 8, 13]
2898&[19, 6, 5, 6, 35, 5, 0, 27, 4, 1, 10, 1, 0, 9, 15, 19, 5, 0]
2899&[112, 52, 11, 22, 216, 22, 0, 52, 18, 1, 22, 8, 7, 49, 89, 41, 16, 7]
2900&[93, 42, 11, 17, 78, 27, 1, 74, 11, 5, 14, 11, 7, 32, 50, 48, 16, 3]
2901&[42, 14, 3, 4, 64, 22, 1, 85, 5, 7, 7, 4, 13, 23, 17, 50, 13, 7]
2902&[2, 1, 3, 3, 11, 3, 0, 6, 0, 0, 0, 0, 0, 4, 1, 1, 1, 0]
2903&[48, 22, 4, 4, 33, 5, 0, 33, 4, 0, 7, 6, 6, 13, 37, 41, 8, 1]
2904&[4, 0, 0, 1, 10, 5, 0, 28, 1, 0, 0, 1, 2, 9, 2, 9, 3, 1]
2905&[30, 22, 11, 18, 50, 6, 1, 21, 6, 1, 4, 9, 11, 6, 35, 17, 4, 4]
2906&[21, 22, 2, 4, 10, 1, 0, 9, 11, 2, 3, 1, 1, 5, 23, 6, 4, 1]
2907&[163, 92, 18, 63, 293, 49, 0, 176, 21, 9, 75, 26, 27, 97, 84, 138, 28, 9]
2908&[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 3, 0, 1]
2909&[303, 130, 26, 62, 279, 82, 4, 301, 28, 17, 112, 27, 40, 111, 130, 240, 74, 34]
2910&[12, 9, 0, 1, 29, 3, 0, 7, 3, 0, 80, 2, 4, 10, 17, 22, 3, 0]
2911&[5, 1, 4, 4, 14, 6, 0, 28, 0, 1, 3, 3, 1, 5, 4, 14, 1, 0]
2912&[4, 3, 2, 3, 25, 0, 0, 5, 0, 0, 2, 1, 0, 3, 3, 6, 1, 0]
2913&[25, 13, 7, 10, 105, 15, 6, 134, 7, 3, 13, 14, 7, 46, 24, 30, 12, 2]
2914&[1, 4, 3, 4, 48, 1, 2, 18, 1, 0, 2, 16, 0, 10, 4, 0, 2, 1]
2915&[14, 13, 6, 6, 23, 7, 1, 14, 5, 3, 2, 5, 1, 9, 11, 11, 5, 1]
2916&[12, 5, 4, 5, 120, 13, 4, 83, 4, 4, 5, 3, 5, 30, 12, 15, 3, 3]
2917&[11, 7, 2, 1, 16, 8, 2, 24, 2, 4, 5, 0, 2, 7, 7, 14, 5, 0]
2918&[70, 26, 8, 7, 121, 28, 14, 120, 5, 2, 13, 2, 11, 27, 44, 69, 15, 3]
2919&[72, 63, 4, 18, 25, 12, 0, 25, 24, 0, 12, 3, 1, 14, 38, 14, 14, 1]
2920&[7, 4, 1, 1, 10, 2, 0, 5, 0, 0, 1, 2, 0, 1, 8, 3, 2, 0]
2921&[50, 35, 0, 8, 14, 4, 0, 12, 10, 3, 7, 0, 3, 4, 98, 27, 6, 2]
2922&[25, 14, 6, 6, 18, 8, 0, 15, 3, 2, 1, 4, 2, 9, 12, 12, 3, 2]
2923&[2, 2, 0, 1, 14, 0, 0, 2, 0, 1, 2, 0, 0, 1, 3, 1, 2, 1]
2924&[11, 6, 5, 5, 20, 3, 0, 1, 1, 1, 4, 2, 2, 6, 8, 9, 2, 1]
2925&[8, 3, 1, 1, 6, 1, 0, 6, 0, 0, 0, 1, 0, 1, 3, 6, 2, 0]
2926&[54, 27, 12, 18, 130, 21, 0, 102, 6, 1, 6, 8, 12, 70, 17, 47, 12, 5]
2927&[19, 28, 1, 2, 17, 1, 0, 18, 3, 1, 1, 2, 1, 26, 12, 5, 8, 2]
2928&[63, 41, 21, 26, 112, 25, 5, 106, 20, 7, 47, 14, 7, 35, 67, 39, 24, 17]
2929&[73, 30, 2, 3, 78, 24, 2, 110, 2, 3, 71, 5, 13, 33, 56, 86, 15, 2]
2930&[0, 0, 0, 1, 3, 2, 1, 8, 1, 1, 6, 0, 1, 0, 1, 2, 1, 0]
2931&[76, 26, 9, 16, 53, 22, 1, 62, 4, 0, 3, 3, 3, 22, 20, 42, 11, 2]
2932&[5, 2, 1, 1, 7, 5, 0, 7, 1, 0, 2, 0, 3, 4, 2, 15, 1, 0]
2933&[14, 4, 4, 5, 32, 14, 1, 49, 0, 3, 6, 2, 4, 12, 9, 23, 9, 2]
2934&[84, 84, 34, 103, 179, 15, 0, 189, 34, 0, 23, 35, 12, 103, 47, 58, 26, 11]
2935&[53, 37, 2, 5, 20, 6, 0, 23, 6, 2, 10, 1, 2, 8, 76, 30, 7, 0]
2936&[2, 4, 8, 14, 16, 2, 1, 17, 3, 1, 0, 8, 1, 7, 3, 7, 2, 1]
2937&[14, 5, 3, 4, 21, 8, 0, 44, 2, 2, 1, 2, 3, 20, 8, 20, 5, 2]
2938&[46, 45, 11, 22, 67, 5, 2, 34, 16, 2, 7, 13, 6, 48, 40, 27, 4, 4]
2939&[31, 24, 6, 12, 30, 5, 0, 42, 25, 7, 3, 0, 10, 17, 16, 47, 5, 0]
2940&[15, 2, 0, 1, 9, 3, 0, 7, 1, 0, 1, 0, 0, 5, 5, 8, 0, 0]
2941&[69, 50, 34, 48, 91, 12, 3, 48, 19, 11, 32, 32, 17, 76, 71, 65, 30, 9]
2942&[7, 8, 2, 3, 19, 8, 3, 64, 1, 5, 3, 6, 4, 10, 6, 12, 19, 4]
2943&[48, 26, 2, 3, 27, 7, 0, 32, 5, 3, 8, 1, 1, 5, 44, 17, 14, 3]
2944&[19, 15, 12, 16, 87, 9, 0, 45, 4, 1, 6, 11, 1, 33, 10, 10, 4, 2]
2945&[7, 4, 0, 0, 12, 8, 1, 32, 2, 2, 0, 0, 3, 11, 2, 10, 1, 1]
2946&[204, 62, 0, 4, 59, 65, 0, 106, 7, 6, 30, 6, 23, 33, 63, 155, 48, 7]
2947&[9, 3, 4, 3, 62, 9, 4, 52, 0, 1, 4, 1, 6, 23, 1, 18, 2, 1]
2948&[5, 5, 1, 2, 32, 1, 5, 6, 0, 1, 4, 4, 0, 3, 5, 4, 0, 0]
2949&[12, 8, 6, 6, 21, 1, 0, 4, 0, 1, 2, 2, 0, 4, 7, 7, 1, 0]
2950&[13, 4, 1, 3, 24, 0, 2, 20, 0, 0, 0, 0, 1, 35, 0, 5, 6, 1]
2951&[6, 2, 2, 2, 27, 5, 0, 27, 0, 2, 0, 1, 1, 9, 2, 6, 4, 0]
2952&[35, 12, 2, 4, 28, 18, 3, 69, 4, 5, 2, 2, 7, 13, 12, 27, 10, 1]
2953&[9, 4, 4, 4, 26, 6, 0, 34, 1, 0, 3, 2, 3, 9, 5, 14, 5, 2]
2954&[5, 4, 4, 6, 15, 0, 0, 2, 0, 0, 5, 1, 2, 5, 4, 7, 1, 1]
2955&[40, 16, 7, 6, 48, 13, 1, 54, 3, 5, 17, 4, 2, 27, 34, 33, 18, 0]
2956&[18, 8, 0, 0, 2, 0, 0, 3, 1, 0, 1, 0, 1, 1, 21, 3, 3, 1]
2957&[13, 5, 2, 1, 12, 7, 0, 30, 1, 2, 1, 1, 2, 5, 7, 8, 9, 1]
2958&[7, 4, 6, 4, 12, 2, 0, 7, 0, 2, 5, 2, 2, 5, 7, 4, 1, 1]
2959&[21, 7, 6, 6, 28, 9, 0, 17, 1, 0, 3, 3, 0, 4, 6, 15, 2, 2]
2960&[4, 3, 1, 1, 7, 2, 0, 14, 2, 0, 1, 1, 0, 3, 4, 2, 4, 1]
2961&[11, 10, 2, 3, 15, 2, 0, 9, 0, 1, 7, 2, 3, 4, 10, 6, 1, 1]
2962&[126, 60, 10, 15, 111, 56, 7, 142, 16, 23, 48, 6, 41, 50, 104, 222, 20, 3]
2963&[4, 2, 0, 2, 4, 5, 0, 24, 1, 0, 2, 1, 1, 6, 3, 6, 3, 0]
2964&[2, 4, 0, 1, 4, 4, 0, 23, 1, 5, 1, 2, 6, 3, 4, 9, 3, 0]
2965&[4, 3, 0, 2, 5, 3, 0, 16, 1, 0, 0, 2, 0, 2, 0, 1, 5, 2]
2966&[39, 29, 8, 9, 94, 14, 1, 57, 11, 3, 1, 7, 4, 55, 17, 26, 7, 1]
2967&[86, 36, 20, 21, 134, 47, 20, 185, 11, 19, 20, 15, 29, 55, 42, 80, 18, 7]
2968&[32, 16, 4, 9, 46, 9, 1, 52, 2, 1, 6, 5, 7, 30, 10, 30, 5, 1]
2969&[53, 30, 6, 14, 50, 12, 0, 30, 7, 3, 12, 4, 1, 15, 50, 25, 5, 4]
2970&[11, 3, 3, 2, 15, 6, 0, 15, 0, 2, 1, 0, 1, 4, 5, 10, 4, 0]
2971&[2, 1, 0, 1, 9, 4, 6, 16, 2, 0, 3, 1, 0, 2, 5, 2, 1, 0]
2972&[51, 16, 2, 4, 47, 11, 0, 30, 3, 0, 36, 2, 7, 18, 17, 39, 8, 0]
2973&[5, 2, 4, 2, 22, 0, 0, 20, 0, 0, 5, 4, 2, 5, 3, 8, 0, 0]
2974&[17, 8, 1, 7, 35, 8, 0, 43, 3, 0, 7, 3, 1, 13, 14, 22, 5, 2]
2975&[3, 6, 1, 2, 26, 5, 0, 46, 1, 6, 2, 4, 5, 16, 4, 13, 8, 2]
2976&[17, 15, 2, 6, 70, 7, 0, 24, 2, 0, 20, 5, 4, 8, 17, 17, 7, 2]
2977&[1, 0, 0, 1, 10, 1, 0, 7, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0]
2978&[9, 7, 5, 5, 38, 14, 4, 62, 1, 8, 12, 7, 9, 12, 17, 25, 11, 7]
2979&[4, 8, 13, 18, 17, 2, 1, 7, 3, 1, 0, 7, 0, 4, 1, 2, 2, 0]
2980&[22, 9, 4, 4, 22, 7, 1, 62, 5, 1, 4, 1, 2, 15, 13, 16, 12, 0]
2981&[5, 3, 0, 0, 16, 3, 0, 9, 0, 0, 0, 0, 0, 6, 2, 0, 2, 0]
2982&[1, 2, 1, 0, 4, 6, 0, 2, 0, 13, 0, 0, 4, 2, 3, 10, 0, 0]
2983&[42, 11, 0, 0, 8, 2, 0, 2, 2, 0, 1, 0, 1, 10, 7, 22, 2, 3]
2984&[5, 4, 0, 0, 9, 1, 0, 4, 0, 0, 2, 1, 2, 4, 4, 1, 1, 1]
2985&[64, 52, 17, 35, 46, 6, 0, 28, 19, 1, 11, 9, 0, 21, 48, 17, 9, 3]
2986&[93, 31, 5, 10, 236, 60, 2, 278, 12, 5, 29, 7, 21, 110, 42, 98, 16, 6]
2987&[7, 5, 3, 4, 17, 8, 0, 13, 2, 0, 4, 1, 1, 7, 3, 8, 1, 0]
2988&[7, 6, 5, 3, 22, 1, 0, 18, 2, 1, 2, 1, 1, 8, 9, 8, 1, 0]
2989&[26, 25, 8, 25, 20, 2, 0, 22, 13, 2, 1, 6, 4, 9, 42, 7, 12, 2]
2990&[29, 15, 17, 21, 77, 8, 1, 102, 4, 1, 5, 32, 9, 78, 14, 25, 23, 1]
2991&[8, 6, 2, 5, 9, 3, 0, 27, 1, 3, 0, 5, 4, 2, 4, 8, 10, 0]
2992&[9, 2, 1, 1, 13, 3, 0, 14, 0, 0, 1, 1, 0, 4, 4, 4, 2, 0]
